trip_id,timestamp,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,duration_min,fare,driver_id,vehicle_type,payment_type,weather,time_of_day,surge_multiplier,passenger_count,rating,is_cancelled,high_fare
T004184,2024-11-07 04:58:00,12.959638,77.511325,12.973608,77.498442,2.904,10.2,13.75,DR0607,MiniVan,UPI,Clear,Afternoon,1.0,1,4.2,0,0
T004185,2024-01-21 07:58:00,13.171441,77.555254,13.151049,77.550174,3.167,6.9,17.11,DR0659,Sedan,Card,Cloudy,Morning,1.0,4,4.7,0,1
T004186,2024-07-27 18:17:00,12.949558,77.738306,12.946127,77.719028,3.161,9.9,17.31,DR0439,Hatchback,Card,Rainy,Night,1.0,4,4.1,0,1
T004187,2024-04-07 00:35:00,12.965293,77.81924,12.988088,77.776095,6.353,14.7,9.2,DR0445,Bike,Cash,Clear,Evening,1.0,3,4.6,0,0
T004188,2024-03-19 01:09:00,13.049584,77.879386,13.051203,77.858532,4.144,14.1,11.21,DR0034,Sedan,Card,Clear,Morning,1.0,3,5.0,0,0
T004189,2024-01-16 07:32:00,13.12067,77.570145,13.14272,77.569166,5.332,9.7,17.84,DR0205,Hatchback,Card,Rainy,Evening,1.25,2,4.0,0,1
T004190,2024-11-24 12:47:00,13.067384,77.610211,13.09337,77.607249,3.644,9.8,9.26,DR0712,Sedan,Wallet,Clear,Morning,1.0,1,4.8,0,0
T004191,2024-06-05 15:50:00,13.140022,77.52164,13.104883,77.532683,4.141,15.6,10.52,DR0560,SUV,Card,Clear,Night,1.0,1,4.4,0,0
T004192,2024-05-05 01:36:00,12.845588,77.895619,12.802034,77.912463,5.387,6.5,12.1,DR0682,Sedan,Card,Clear,Afternoon,1.0,2,4.3,0,0
T004193,2024-09-27 13:09:00,13.169837,77.812366,13.193079,77.803375,4.966,8.7,16.69,DR0280,Hatchback,Cash,Clear,Afternoon,1.0,3,4.4,0,1
T004194,2024-01-15 05:27:00,13.161569,77.692286,13.185617,77.660571,5.72,8.8,11.33,DR0537,Sedan,Wallet,Foggy,Afternoon,1.25,4,4.6,0,0
T004195,2024-07-25 01:27:00,13.007659,77.730226,13.012791,77.738291,2.005,2.0,6.4,DR0150,Hatchback,Cash,Clear,Morning,1.0,1,5.0,0,0
T004196,2024-06-29 12:41:00,13.049897,77.72487,13.057741,77.724674,0.934,2.2,3.98,DR0574,Hatchback,Card,Foggy,Afternoon,1.0,3,4.9,0,0
T004197,2024-07-21 00:06:00,12.885125,77.601744,12.902986,77.596575,4.455,4.4,8.99,DR0041,Hatchback,Card,Clear,Night,1.0,4,4.8,0,0
T004198,2024-02-15 05:41:00,12.979179,77.574156,12.996667,77.598565,5.434,16.9,18.99,DR0794,Sedan,Card,Cloudy,Night,1.0,4,4.4,0,1
T004199,2024-12-13 16:14:00,12.881081,77.61879,12.874998,77.627801,3.488,2.6,10.56,DR0694,Hatchback,Cash,Clear,Evening,1.0,1,4.2,0,0
T004200,2024-03-28 00:57:00,12.808791,77.598861,12.827908,77.601319,2.312,9.8,5.76,DR0524,Sedan,Card,Clear,Evening,1.5,3,4.3,0,0
T004201,2024-09-04 15:13:00,13.192361,77.723011,13.185432,77.726289,2.721,2.0,8.14,DR0450,Hatchback,Cash,Clear,Afternoon,1.0,1,5.0,0,0
T004202,2024-09-29 16:41:00,12.903659,77.623281,12.90853,77.640275,3.102,8.1,9.43,DR0631,Sedan,Card,Clear,Morning,1.0,2,4.4,0,0
T004203,2024-05-05 13:17:00,13.037243,77.791578,13.041244,77.777787,2.142,2.0,5.72,DR0024,Sedan,Cash,Clear,Morning,1.0,1,4.7,0,0
T004204,2024-02-17 17:23:00,12.9201,77.727176,12.902911,77.709572,3.46,2.0,9.93,DR0155,SUV,Card,Rainy,Evening,1.5,1,4.6,0,0
T004205,2024-04-18 06:49:00,12.948249,77.712906,12.933389,77.708223,1.837,3.9,7.8,DR0396,Bike,Card,Clear,Evening,1.0,4,4.7,0,0
T004206,2024-10-21 12:49:00,12.959105,77.880518,13.003787,77.856959,7.105,13.0,12.1,DR0089,Bike,Card,Windy,Afternoon,1.0,4,4.6,0,0
T004207,2024-11-26 20:53:00,12.934019,77.628964,12.916181,77.628055,4.786,11.2,22.03,DR0229,Sedan,Wallet,Rainy,Evening,1.0,4,4.8,0,1
T004208,2024-12-07 23:18:00,13.05496,77.754108,13.062359,77.756047,3.91,18.2,11.23,DR0445,Hatchback,Card,Clear,Afternoon,1.25,3,4.3,0,0
T004209,2024-03-23 14:29:00,13.184375,77.50002,13.19597,77.498644,1.5,2.0,5.05,DR0209,MiniVan,UPI,Rainy,Morning,1.0,3,4.9,0,0
T004210,2024-08-09 09:13:00,12.971454,77.794769,12.97037,77.787541,1.884,9.3,12.97,DR0315,Hatchback,Card,Rainy,Evening,1.5,3,5.0,0,0
T004211,2024-02-25 03:04:00,13.189331,77.701018,13.20276,77.734078,4.519,5.2,15.98,DR0740,MiniVan,Cash,Clear,Afternoon,1.0,4,4.6,0,0
T004212,2024-09-16 06:44:00,13.067119,77.583354,13.073699,77.602167,2.946,6.0,9.17,DR0563,Sedan,Card,Rainy,Evening,1.0,3,4.5,0,0
T004213,2024-05-31 19:00:00,13.042854,77.500604,13.025449,77.498661,2.058,2.0,8.04,DR0766,Bike,Card,Clear,Morning,1.0,2,4.5,0,0
T004214,2024-09-17 11:01:00,12.894842,77.782778,12.905578,77.784638,4.58,5.8,16.17,DR0188,SUV,Cash,Clear,Evening,1.0,4,4.9,0,0
T004215,2024-09-07 01:42:00,12.825168,77.76508,12.814274,77.792607,3.47,2.0,13.22,DR0592,SUV,Cash,Clear,Night,1.0,1,4.1,0,0
T004216,2024-12-28 08:59:00,13.140774,77.766163,13.175587,77.754472,4.514,7.2,13.58,DR0734,Hatchback,Wallet,Clear,Morning,1.0,3,5.0,0,0
T004217,2024-06-27 08:30:00,13.029592,77.674982,13.038175,77.65567,2.617,4.1,10.64,DR0199,MiniVan,nan,Rainy,Morning,1.0,3,4.6,1,0
T004218,2024-05-04 15:52:00,12.965766,77.755719,12.951762,77.760257,1.871,2.0,9.69,DR0088,Sedan,Card,Clear,Afternoon,1.25,4,4.8,0,0
T004219,2024-07-11 06:22:00,13.124787,77.728534,13.131633,77.736812,3.077,2.0,9.32,DR0080,Sedan,Card,Clear,Afternoon,2.0,2,4.6,0,0
T004220,2024-02-29 10:37:00,12.924232,77.595558,12.905735,77.605328,3.053,2.0,6.64,DR0777,Hatchback,Wallet,Clear,Afternoon,1.0,4,4.6,0,0
T004221,2024-02-10 19:01:00,13.113447,77.707507,13.118602,77.724063,4.473,8.7,9.07,DR0044,Bike,Cash,Cloudy,Morning,1.0,2,4.2,0,0
T004222,2024-07-08 11:54:00,12.931186,77.705837,12.926672,77.691186,2.123,7.6,5.06,DR0350,Bike,Cash,Clear,Evening,1.0,3,4.2,0,0
T004223,2024-10-28 06:33:00,13.168352,77.829449,13.151815,77.80128,3.698,11.1,10.76,DR0039,Sedan,Card,Cloudy,Afternoon,1.0,4,4.1,0,0
T004224,2024-07-13 15:16:00,12.907187,77.673396,12.890398,77.661704,2.551,15.2,7.08,DR0230,Sedan,Card,Rainy,Night,1.0,3,4.0,0,0
T004225,2024-10-12 09:39:00,12.855022,77.674434,12.90372,77.686071,6.494,8.7,14.11,DR0779,MiniVan,Card,Clear,Afternoon,1.0,2,5.0,0,0
T004226,2024-03-05 22:30:00,13.079239,77.893762,13.081067,77.875324,2.689,6.9,8.47,DR0131,SUV,Cash,Rainy,Night,1.0,2,4.5,0,0
T004227,2024-06-13 00:39:00,12.865139,77.857786,12.856504,77.819109,5.83,17.4,10.74,DR0140,SUV,Wallet,Clear,Afternoon,1.0,1,4.8,0,0
T004228,2024-08-11 18:50:00,13.179745,77.596914,13.167647,77.5998,1.629,2.0,6.79,DR0023,SUV,Card,Rainy,Afternoon,1.0,2,4.8,0,0
T004229,2024-05-06 21:38:00,13.062222,77.864117,13.071645,77.852776,1.894,2.0,5.6,DR0585,Sedan,Card,Clear,Evening,1.0,3,4.7,0,0
T004230,2024-01-06 03:43:00,12.892344,77.555187,12.879574,77.520645,4.524,9.7,10.18,DR0167,Hatchback,Card,Windy,Afternoon,1.0,4,4.9,0,0
T004231,2024-01-27 19:24:00,12.883528,77.841356,12.861635,77.842845,2.875,8.2,10.74,DR0251,Hatchback,Card,Clear,Afternoon,1.25,2,5.0,0,0
T004232,2024-12-04 14:22:00,13.16955,77.573329,13.168902,77.565604,1.523,3.9,3.35,DR0602,SUV,UPI,Cloudy,Afternoon,1.0,3,4.7,0,0
T004233,2024-08-08 20:59:00,13.043143,77.670241,13.042344,77.703761,3.871,12.8,12.32,DR0612,Hatchback,Card,Clear,Night,1.0,2,4.3,0,0
T004234,2024-04-06 13:40:00,13.157494,77.893569,13.149154,77.895346,2.414,5.9,10.13,DR0391,SUV,Card,Clear,Evening,1.0,4,5.0,0,0
T004235,2024-04-04 11:15:00,12.84409,77.53882,12.826264,77.550541,3.147,6.9,10.45,DR0654,Hatchback,Card,Clear,Afternoon,2.0,4,4.0,0,0
T004236,2024-01-15 10:32:00,13.170157,77.835915,13.162337,77.835571,1.036,9.2,5.56,DR0467,SUV,Cash,Cloudy,Morning,1.25,2,4.9,0,0
T004237,2024-12-10 20:14:00,13.00802,77.697894,12.998627,77.685943,2.981,2.0,6.03,DR0211,Sedan,Cash,Clear,Evening,1.0,2,4.7,0,0
T004238,2024-02-09 12:15:00,13.067369,77.544397,13.055201,77.534644,2.484,14.6,12.28,DR0178,SUV,UPI,Foggy,Afternoon,1.25,2,4.9,0,0
T004239,2024-10-04 04:50:00,12.94915,77.880997,12.95468,77.902616,3.381,2.0,8.53,DR0271,Hatchback,Card,Cloudy,Night,1.0,4,4.2,0,0
T004240,2024-03-28 16:34:00,12.823656,77.719693,12.868181,77.734648,6.547,7.8,15.66,DR0014,Hatchback,Card,Clear,Afternoon,1.0,1,4.9,0,0
T004241,2024-05-02 12:05:00,13.183189,77.852256,13.209824,77.822484,6.816,10.2,17.35,DR0397,SUV,Cash,Cloudy,Night,1.0,1,4.5,0,1
T004242,2024-04-09 23:25:00,13.197839,77.847643,13.236678,77.822671,5.271,8.3,18.1,DR0093,Sedan,Card,Clear,Afternoon,1.25,3,4.4,0,1
T004243,2024-10-27 22:48:00,12.945819,77.505854,12.934465,77.481992,5.839,14.4,25.57,DR0042,SUV,Card,Clear,Morning,1.0,3,5.0,0,1
T004244,2024-01-12 23:24:00,13.177547,77.605936,13.211041,77.627138,4.485,2.8,14.22,DR0153,MiniVan,Cash,Cloudy,Afternoon,1.0,1,5.0,0,0
T004245,2024-05-08 14:03:00,12.867091,77.634769,12.871636,77.600141,4.961,5.2,14.76,DR0020,Sedan,Card,Clear,Evening,1.0,4,4.8,0,0
T004246,2024-04-11 23:08:00,12.861874,77.713946,12.881601,77.729675,2.947,6.2,9.73,DR0119,Hatchback,Card,Clear,Morning,1.25,2,4.7,0,0
T004247,2024-04-09 15:05:00,12.829245,77.528746,12.838399,77.536714,1.99,2.0,8.22,DR0653,MiniVan,Wallet,Clear,Morning,1.0,3,4.3,0,0
T004248,2024-03-11 10:10:00,12.956508,77.655587,12.949642,77.658523,2.57,2.0,6.63,DR0731,Sedan,Cash,Rainy,Night,2.0,3,4.3,0,0
T004249,2024-11-29 01:01:00,12.820921,77.825855,12.835311,77.816395,4.443,12.8,14.83,DR0365,Sedan,Cash,Clear,Afternoon,1.0,1,4.8,0,0
T004250,2024-05-18 04:43:00,12.957863,77.569276,12.967561,77.593049,3.172,13.2,14.72,DR0419,MiniVan,Wallet,Cloudy,Afternoon,1.0,4,4.1,0,0
T004251,2024-06-01 15:28:00,12.855356,77.780511,12.819992,77.78278,6.11,6.2,14.87,DR0399,Hatchback,Card,Clear,Afternoon,2.0,1,5.0,0,0
T004252,2024-05-20 14:04:00,13.092211,77.684132,13.089729,77.655248,4.746,8.1,12.31,DR0488,Sedan,UPI,Rainy,Afternoon,1.0,2,5.0,0,0
T004253,2024-12-23 18:42:00,13.133345,77.528282,13.150793,77.504056,3.379,6.7,12.23,DR0486,Hatchback,Cash,Windy,Evening,1.0,4,5.0,0,0
T004254,2024-05-03 17:42:00,13.075126,77.57095,13.080675,77.538054,5.068,5.0,12.87,DR0245,Bike,Card,Windy,Afternoon,1.0,3,4.8,0,0
T004255,2024-05-04 17:10:00,12.880198,77.556412,12.889587,77.580419,4.609,8.6,7.8,DR0264,Sedan,Cash,Cloudy,Morning,1.0,4,4.3,0,0
T004256,2024-04-29 16:36:00,13.106739,77.747887,13.091711,77.776372,3.83,3.1,12.31,DR0558,Hatchback,Card,Clear,Afternoon,2.0,4,4.2,0,0
T004257,2024-04-29 08:13:00,12.8998,77.53493,12.904924,77.556655,3.43,10.9,8.77,DR0610,Hatchback,Card,Clear,Afternoon,1.0,4,5.0,0,0
T004258,2024-02-02 18:02:00,13.103795,77.829219,13.101869,77.826356,3.913,4.4,19.68,DR0175,Bike,nan,Rainy,Morning,1.0,1,4.8,1,1
T004259,2024-08-08 13:27:00,13.026959,77.822664,13.02289,77.794136,3.429,2.0,9.67,DR0019,Sedan,Card,Clear,Night,1.0,3,4.9,0,0
T004260,2024-01-10 04:47:00,12.946685,77.532025,12.9331,77.510945,3.855,2.0,10.22,DR0007,MiniVan,Card,Cloudy,Afternoon,1.0,4,5.0,0,0
T004261,2024-03-23 11:20:00,12.833397,77.855279,12.851694,77.835501,3.277,2.0,12.16,DR0102,Hatchback,Wallet,Clear,Afternoon,1.5,2,5.0,0,0
T004262,2024-03-14 18:31:00,13.131004,77.883664,13.137913,77.88275,1.601,2.0,8.74,DR0305,Hatchback,Cash,Cloudy,Evening,1.0,4,4.3,0,0
T004263,2024-04-16 09:26:00,13.175861,77.517387,13.180752,77.545136,3.76,13.5,11.22,DR0743,SUV,Cash,Clear,Afternoon,1.25,2,5.0,0,0
T004264,2024-10-03 04:14:00,13.066367,77.880132,13.107383,77.907802,6.424,13.6,20.55,DR0474,Hatchback,Wallet,Rainy,Night,1.0,3,3.9,0,1
T004265,2024-08-06 19:35:00,13.185817,77.611785,13.195293,77.602018,3.933,6.1,7.65,DR0702,Sedan,Wallet,Clear,Evening,2.0,4,4.5,0,0
T004266,2024-12-27 15:29:00,13.173645,77.765905,13.197655,77.721174,6.813,5.2,12.41,DR0719,MiniVan,Wallet,Cloudy,Evening,1.0,4,4.1,0,0
T004267,2024-05-08 04:30:00,12.877843,77.569926,12.883302,77.546586,4.383,2.0,5.88,DR0062,Sedan,Card,Cloudy,Afternoon,1.0,4,4.8,0,0
T004268,2024-12-04 21:53:00,13.092485,77.826982,13.085422,77.850754,4.113,18.1,9.55,DR0119,MiniVan,Card,Clear,Afternoon,1.0,2,5.0,0,0
T004269,2024-01-17 09:26:00,12.939722,77.836765,12.918539,77.841398,3.351,2.0,10.49,DR0444,Bike,Card,Clear,Morning,1.0,3,4.3,0,0
T004270,2024-07-03 00:57:00,12.995007,77.891337,12.999835,77.884224,1.545,2.0,3.57,DR0731,Hatchback,Card,Rainy,Morning,1.25,2,3.9,0,0
T004271,2024-10-18 13:54:00,12.862786,77.897013,12.809516,77.888506,7.363,14.4,15.52,DR0587,Sedan,Cash,Cloudy,Morning,1.0,4,4.2,0,0
T004272,2024-07-13 02:46:00,13.189912,77.530343,13.195361,77.515326,3.069,5.0,8.22,DR0349,Sedan,Card,Cloudy,Afternoon,1.0,2,4.1,0,0
T004273,2024-12-06 15:47:00,13.090455,77.763185,13.096763,77.73911,3.72,6.3,10.35,DR0206,MiniVan,Card,Rainy,Evening,1.0,4,3.6,0,0
T004274,2024-04-24 19:44:00,12.906763,77.609218,12.902412,77.65066,6.699,11.6,10.51,DR0220,Sedan,Wallet,Clear,Night,1.0,3,4.8,0,0
T004275,2024-01-13 03:59:00,12.948589,77.550231,12.946741,77.584601,7.312,12.5,11.35,DR0013,Hatchback,Card,Windy,Night,1.5,1,4.7,0,0
T004276,2024-10-09 11:42:00,12.968993,77.559518,12.94397,77.543081,6.981,12.1,10.35,DR0497,SUV,Cash,Clear,Afternoon,1.0,1,4.4,0,0
T004277,2024-01-25 19:42:00,13.099013,77.874575,13.126726,77.839497,7.685,7.9,22.35,DR0528,Sedan,Wallet,Clear,Afternoon,1.25,3,4.8,0,1
T004278,2024-10-06 03:16:00,13.170279,77.77346,13.163534,77.77684,1.095,2.0,5.59,DR0412,Hatchback,Card,Windy,Afternoon,1.0,1,4.9,0,0
T004279,2024-09-24 16:44:00,12.928576,77.520184,12.909134,77.517235,4.331,9.4,12.55,DR0620,SUV,Card,Foggy,Night,1.5,4,5.0,0,0
T004280,2024-11-04 03:49:00,12.989,77.893692,12.999893,77.906255,2.755,8.2,8.85,DR0582,Hatchback,Cash,Clear,Afternoon,1.0,3,4.7,0,0
T004281,2024-06-23 19:23:00,13.037283,77.823125,13.039498,77.840217,2.228,11.7,7.76,DR0586,Hatchback,Card,Clear,Evening,1.0,4,4.2,0,0
T004282,2024-11-22 20:37:00,12.957338,77.623672,12.950171,77.600271,2.89,2.0,8.88,DR0047,Hatchback,Card,Clear,Morning,1.0,3,4.9,0,0
T004283,2024-03-02 23:43:00,13.001673,77.688347,12.992392,77.713951,6.019,11.3,11.26,DR0136,Sedan,Card,Clear,Morning,1.0,1,4.2,0,0
T004284,2024-06-07 12:53:00,12.842283,77.79063,12.84217,77.783567,1.349,2.0,5.09,DR0699,SUV,Card,Clear,Night,1.0,2,4.7,0,0
T004285,2024-02-14 11:16:00,12.86707,77.770413,12.893986,77.782571,6.985,13.3,30.68,DR0454,Sedan,Card,Windy,Afternoon,1.5,3,5.0,0,1
T004286,2024-10-06 21:49:00,12.960441,77.685232,12.969831,77.680003,2.11,2.0,10.65,DR0107,Hatchback,Cash,Clear,Morning,1.0,3,4.7,0,0
T004287,2024-09-17 17:01:00,13.165976,77.704956,13.165287,77.723406,2.82,2.0,12.13,DR0183,Sedan,Card,Foggy,Afternoon,1.0,2,4.9,0,0
T004288,2024-10-21 08:03:00,12.939743,77.517283,12.956792,77.470037,7.258,12.6,24.78,DR0754,Sedan,UPI,Cloudy,Evening,1.0,3,4.0,0,1
T004289,2024-10-05 23:38:00,12.899917,77.700253,12.900468,77.71502,4.052,14.1,10.14,DR0492,Hatchback,Card,Windy,Morning,1.0,4,5.0,0,0
T004290,2024-04-22 14:06:00,13.097145,77.636099,13.105176,77.61946,2.132,6.0,8.68,DR0364,Sedan,Card,Clear,Afternoon,1.0,1,3.5,0,0
T004291,2024-01-25 20:15:00,13.179652,77.61402,13.182675,77.61549,0.679,2.7,3.22,DR0386,Hatchback,Card,Clear,Morning,1.0,1,5.0,0,0
T004292,2024-12-05 04:09:00,12.983649,77.607849,12.995445,77.632743,4.005,5.4,8.09,DR0471,Sedan,Cash,Foggy,Morning,1.0,4,5.0,0,0
T004293,2024-06-28 21:05:00,12.803442,77.759579,12.794559,77.743516,2.389,3.6,11.5,DR0457,Bike,Card,Clear,Afternoon,1.0,2,4.5,0,0
T004294,2024-02-04 10:25:00,13.07526,77.671703,13.052473,77.652503,3.427,10.6,13.51,DR0467,Sedan,Wallet,Clear,Morning,1.0,1,4.4,0,0
T004295,2024-12-04 09:05:00,12.966024,77.670321,12.984161,77.662881,2.618,7.7,8.71,DR0252,Sedan,UPI,Clear,Afternoon,1.0,3,4.5,0,0
T004296,2024-12-28 21:47:00,13.069458,77.563675,13.099557,77.554973,3.658,13.6,7.11,DR0052,SUV,Cash,Clear,Morning,1.0,4,5.0,0,0
T004297,2024-06-11 14:33:00,12.911087,77.884745,12.889249,77.863742,3.94,10.1,12.78,DR0422,MiniVan,Card,Cloudy,Afternoon,1.0,3,4.0,0,0
T004298,2024-10-08 01:59:00,12.800963,77.58957,12.804549,77.591696,1.269,2.0,5.29,DR0461,Sedan,Card,Rainy,Morning,1.25,2,4.5,0,0
T004299,2024-01-14 05:58:00,12.937798,77.662444,12.928821,77.665607,5.242,10.5,20.19,DR0413,Sedan,UPI,Clear,Afternoon,1.0,4,4.7,0,1
T004300,2024-02-04 01:03:00,13.081917,77.576082,13.099585,77.585342,3.822,3.5,17.59,DR0781,Hatchback,Card,Clear,Evening,1.0,3,5.0,0,1
T004301,2024-04-10 22:43:00,12.957245,77.781257,12.962178,77.764866,4.167,10.9,9.36,DR0138,Hatchback,Cash,Cloudy,Afternoon,1.0,3,4.2,0,0
T004302,2024-08-27 12:34:00,12.88767,77.674451,12.954219,77.655571,8.394,20.6,16.34,DR0597,Sedan,Cash,Clear,Afternoon,1.0,2,4.8,0,1
T004303,2024-02-18 16:47:00,12.985603,77.66546,12.979574,77.663088,2.893,12.1,11.41,DR0016,Sedan,nan,Clear,Afternoon,1.0,3,4.7,1,0
T004304,2024-01-13 11:24:00,13.100939,77.850038,13.131685,77.845137,4.972,14.9,16.28,DR0260,MiniVan,Card,Clear,Afternoon,1.0,4,5.0,0,1
T004305,2024-09-01 02:25:00,12.847773,77.803792,12.880466,77.799275,5.015,9.9,14.39,DR0528,Sedan,UPI,Clear,Afternoon,1.0,4,5.0,0,0
T004306,2024-10-08 02:50:00,13.076701,77.70795,13.087373,77.693805,2.125,12.4,6.04,DR0395,SUV,Cash,Windy,Night,1.25,2,4.3,0,0
T004307,2024-09-26 19:30:00,13.066938,77.687436,13.067679,77.694037,0.805,2.0,4.18,DR0196,MiniVan,UPI,Windy,Afternoon,1.0,1,5.0,0,0
T004308,2024-10-18 17:11:00,12.948295,77.883961,12.950192,77.865111,4.41,18.4,17.18,DR0384,Sedan,Cash,Cloudy,Afternoon,1.0,2,5.0,0,1
T004309,2024-10-20 00:58:00,13.188134,77.882585,13.188339,77.880141,1.128,2.2,5.61,DR0425,SUV,Card,Clear,Morning,1.0,4,4.2,0,0
T004310,2024-08-07 21:06:00,13.157882,77.781908,13.180548,77.775781,2.7,6.8,6.76,DR0087,SUV,Card,Windy,Evening,2.0,4,4.3,0,0
T004311,2024-07-08 14:03:00,12.926465,77.804059,12.909012,77.80339,2.963,2.0,10.31,DR0015,Hatchback,Cash,Rainy,Morning,1.0,2,4.9,0,0
T004312,2024-11-08 18:05:00,12.812436,77.859637,12.809217,77.883343,3.574,2.0,14.47,DR0184,Sedan,Card,Windy,Afternoon,1.5,4,4.4,0,0
T004313,2024-05-07 00:42:00,12.923322,77.885724,12.917678,77.859434,3.067,12.9,6.28,DR0214,MiniVan,Card,Windy,Afternoon,1.0,3,4.5,0,0
T004314,2024-02-05 17:27:00,12.881889,77.53291,12.847365,77.485083,6.888,21.4,19.12,DR0424,MiniVan,Wallet,Clear,Morning,1.0,1,5.0,0,1
T004315,2024-10-01 11:11:00,13.018901,77.898936,13.036079,77.887052,2.692,2.4,6.23,DR0033,Sedan,Card,Clear,Afternoon,1.0,3,5.0,0,0
T004316,2024-04-10 17:05:00,13.167498,77.781209,13.188756,77.758183,3.798,9.0,14.61,DR0308,Sedan,Cash,Rainy,Evening,1.25,4,4.5,0,0
T004317,2024-12-23 06:45:00,13.148135,77.737098,13.135451,77.676848,7.519,8.6,17.03,DR0236,Hatchback,Card,Foggy,Morning,1.0,2,4.5,0,1
T004318,2024-05-31 04:11:00,12.922332,77.665267,12.942934,77.700194,5.246,2.0,8.55,DR0491,MiniVan,UPI,Clear,Evening,1.0,4,3.8,0,0
T004319,2024-11-06 21:42:00,12.971439,77.634556,12.939766,77.64575,4.283,5.4,11.06,DR0584,MiniVan,Wallet,Clear,Morning,1.25,2,4.8,0,0
T004320,2024-01-16 11:55:00,12.814617,77.821684,12.815096,77.835027,1.624,2.0,8.25,DR0589,Sedan,Card,Clear,Morning,1.5,2,3.7,0,0
T004321,2024-08-28 14:51:00,13.017665,77.761774,13.01514,77.756065,1.565,4.9,4.05,DR0502,Hatchback,nan,Clear,Night,1.0,1,4.2,1,0
T004322,2024-06-12 14:22:00,12.825347,77.580282,12.827102,77.588698,3.637,14.2,12.66,DR0402,Hatchback,Card,Rainy,Afternoon,1.0,3,4.1,0,0
T004323,2024-06-17 20:23:00,13.175442,77.743964,13.177093,77.735512,1.437,2.0,7.97,DR0132,Sedan,Cash,Clear,Evening,1.0,1,5.0,0,0
T004324,2024-04-06 19:16:00,13.146774,77.556466,13.145233,77.572753,1.857,6.7,3.36,DR0491,Sedan,Card,Windy,Morning,1.5,1,4.7,0,0
T004325,2024-12-20 11:39:00,12.885675,77.69875,12.87792,77.702531,0.99,2.0,4.47,DR0098,Sedan,Cash,Clear,Afternoon,1.0,1,4.8,0,0
T004326,2024-05-23 08:21:00,13.079747,77.733383,13.077573,77.732653,2.354,4.0,7.3,DR0340,Sedan,Card,Clear,Afternoon,1.0,1,4.0,0,0
T004327,2024-11-06 10:12:00,13.027208,77.754274,13.054473,77.755052,5.491,5.2,11.62,DR0095,SUV,Card,Clear,Evening,1.0,1,5.0,0,0
T004328,2024-06-04 03:53:00,13.120543,77.558105,13.108969,77.587414,4.604,11.0,8.35,DR0218,SUV,Card,Clear,Evening,1.5,1,4.6,0,0
T004329,2024-01-18 14:53:00,12.990261,77.538239,13.035368,77.541586,7.068,15.9,13.41,DR0680,Bike,Cash,Clear,Afternoon,1.25,3,4.1,0,0
T004330,2024-11-16 23:38:00,12.876709,77.603483,12.864005,77.582891,4.823,12.5,21.71,DR0008,SUV,Cash,Clear,Evening,1.0,2,4.4,0,1
T004331,2024-03-08 13:33:00,13.055937,77.742812,13.060739,77.749536,1.021,5.7,6.6,DR0228,Sedan,UPI,Rainy,Evening,1.0,2,5.0,0,0
T004332,2024-04-08 16:11:00,12.832112,77.872673,12.843536,77.882454,2.358,8.0,10.97,DR0070,Hatchback,Wallet,Clear,Evening,1.0,1,4.3,0,0
T004333,2024-11-10 07:17:00,13.033835,77.811649,13.028,77.808755,1.705,2.2,5.18,DR0797,Sedan,Card,Rainy,Morning,1.0,3,4.7,0,0
T004334,2024-11-22 05:11:00,12.885082,77.798284,12.912729,77.797242,4.707,13.9,22.85,DR0699,Sedan,Cash,Clear,Evening,1.0,2,4.6,0,1
T004335,2024-11-30 14:46:00,13.073975,77.632093,13.084879,77.610769,5.204,4.3,17.31,DR0444,MiniVan,Card,Foggy,Evening,1.0,4,4.3,0,1
T004336,2024-06-04 11:30:00,13.131217,77.544683,13.127119,77.546624,0.923,2.0,4.39,DR0137,Sedan,Card,Rainy,Morning,2.0,3,4.8,0,0
T004337,2024-10-03 07:04:00,12.84381,77.856776,12.871235,77.832486,4.394,2.0,17.29,DR0800,Hatchback,Card,Clear,Afternoon,1.0,3,4.8,0,1
T004338,2024-04-29 15:35:00,12.960107,77.700341,12.939798,77.695326,2.571,10.8,12.99,DR0065,MiniVan,Card,Rainy,Morning,1.0,2,4.6,0,0
T004339,2024-09-27 05:49:00,13.093409,77.540204,13.082099,77.526818,2.8,4.6,12.37,DR0193,SUV,Card,Clear,Morning,1.0,2,4.5,0,0
T004340,2024-07-02 10:00:00,12.865481,77.713987,12.876733,77.733646,3.785,10.5,19.3,DR0447,Hatchback,Wallet,Clear,Morning,1.0,1,4.2,0,1
T004341,2024-01-19 23:09:00,13.026609,77.770164,13.042639,77.801163,4.74,5.9,7.41,DR0760,Sedan,Card,Clear,Evening,1.5,2,4.0,0,0
T004342,2024-06-01 11:25:00,13.068736,77.62796,13.075188,77.605074,5.426,10.8,25.09,DR0120,Sedan,Cash,Rainy,Afternoon,1.25,1,4.9,0,1
T004343,2024-06-19 17:16:00,12.941917,77.5037,12.939374,77.503607,1.867,9.3,6.35,DR0739,MiniVan,UPI,Clear,Evening,1.25,2,4.3,0,0
T004344,2024-04-03 22:34:00,13.132793,77.748643,13.127764,77.742436,1.155,10.0,7.29,DR0174,MiniVan,nan,Clear,Night,1.0,1,4.8,1,0
